Date (MM/DD/YYYY),File,Gtype,Flight Time,Start Time,End Time,Landing,Start_Alt (ft MSL),Max Altitude (ft MSL/ft AGL),Surface Height (ft MSL),Pressure Altitude (ft MSL),Offset (ft),Sensor Info
08/13/2024,4536-9240051746.igc,ArcusM,3:54:59,184246,223745,HOME,925,7244[6896],282,258,-24,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=184246 and: 921 msl [-26 agl]; Height gain/loss is: 2103
ArcusM Motor noise registered by ENL sensor at t=['184247', '184918'] and [-26, 2129]AGL"
08/29/2024,4536-9241100586.igc,EB29R,5:46:56,174313,233009,HOME,938,6391[5342],286,237,-49,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=174313 and: 944 msl [13 agl]; Height gain/loss is: 1926
EB29R Motor noise registered by ENL sensor at t=['174314', '174836', '232949', '232950'] and [13, 2014, 118, 118]AGL"
08/15/2024,4536-9240051786.igc,Twinshark,4:44:25,180744,225209,HOME,931,8431[6663],284,259,-25,"Twinshark's ENL monitor reports Engine Run 5 minutes, starts at T=180744 and: 935 msl [-12 agl]; Height gain/loss is: 2040
Twinshark Motor noise registered by ENL sensor at t=['180745', '181257'] and [-9, 2100]AGL"
08/14/2024,4536-9239003262.igc,JS-3-18m,5:36:01,173733,231334,HOME,944,8435[7560],288,242,-46,"JS-3-18m's MOP monitor reports Engine Run 9 minutes, starts at T=225252 and: 5127 msl [4222 agl]; Height gain/loss is: -488
JS-3-18m Motor noise registered by MOP sensor at t=['225252', '230154', '230613', '230628'] and [4222, 3668, 2802, 2877]AGL"
08/11/2024,4536-9241100297.igc,EB29R,4:05:26,180411,220937,HOME,931,7175[6631],284,235,-49,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=180411 and: 935 msl [-2 agl]; Height gain/loss is: 1469
EB29R Motor noise registered by ENL sensor at t=['180412', '180947', '180951', '180952'] and [-2, 1433, 1434, 1431]AGL"
08/30/2024,4536-9241100610.igc,EB29R,4:03:50,182636,223026,HOME,931,7434[6988],284,272,-12,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=182636 and: 931 msl [-16 agl]; Height gain/loss is: 1982
EB29R Motor noise registered by ENL sensor at t=['182637', '183146', '223024', '223026'] and [-16, 2041, 76, 72]AGL"
08/20/2024,4536-9239003425.igc,Ventus3T, 5:05:59,193757,004356,HOME,931,8503[7733],284,257,-27,"Ventus3T's MOP monitor reports Engine Run 3 minutes, starts at T=193757 and: 928 msl [-15 agl]; Height gain/loss is: 2034
Ventus3T Motor noise registered by ENL sensor at t=['193758', '194106'] and [-18, 1994]AGL
Ventus3T Motor noise registered by MOP sensor at t=['193758', '194117'] and [-18, 2057]AGL"
08/28/2024,4536-9240051963.igc,HpHTwinshark,3:39:59,174300,212259,HOME,938,6049[5305],286,242,-44,"HpHTwinshark's ENL monitor reports Engine Run 6 minutes, starts at T=174304 and: 938 msl [7 agl]; Height gain/loss is: 1962
HpHTwinshark Motor noise registered by ENL sensor at t=['174304', '174937'] and [7, 2031]AGL"
08/24/2024,4536-9241100523.igc,NixusAsh30polar,4:21:10,183023,225133,HOME,925,8221[7267],282,235,-47,"NixusAsh30polar's ENL monitor reports Engine Run 9 minutes, starts at T=183023 and: 921 msl [-9 agl]; Height gain/loss is: 2090
NixusAsh30polar Motor noise registered by ENL sensor at t=['183024', '183959'] and [-5, 2136]AGL"
08/29/2024,4536-9241100580.igc,JS-1-21m,5:28:42,182454,235336,HOME,925,6610[5390],282,249,-33,"JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=201846 and: 4301 msl [3678 agl]; Height gain/loss is: -706
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=204951 and: 4996 msl [4117 agl]; Height gain/loss is: -1404
JS-1-21m's MOP monitor reports Engine Run 9 minutes, starts at T=211230 and: 5367 msl [4701 agl]; Height gain/loss is: -2008
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=214958 and: 5111 msl [4829 agl]; Height gain/loss is: -840
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=222455 and: 4744 msl [4124 agl]; Height gain/loss is: -617
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=234607 and: 2401 msl [1421 agl]; Height gain/loss is: 181
JS-1-21m Motor noise registered by MOP sensor at t=['182455', '182507', '190231', '190922', '191656', '192124', '192829', '192942', '193159', '193501', '194731', '194811', '194913', '195008', '195147', '195555', '195620', '195911', '200152', '200436', '200631', '200812', '201835', '202400', '202733', '202753', '203231', '203521', '203607', '203718', '204939', '205631', '205948', '210534', '210926', '211001', '211125', '212139', '212618', '213019', '214310', '214500', '214950', '215403', '215756', '215814', '215852', '215921', '220043', '220343', '221124', '221427', '221828', '222148', '222430', '222736', '222931', '223055', '225249', '225502', '230218', '230922', '234603', '234800', '235132', '235303', '235323'] and [-9, -3, 3363, 2185, 3326, 2464, 4094, 4111, 3780, 3487, 3953, 4258, 4062, 4203, 4363, 4042, 3618, 3521, 4055, 3763, 3018, 2671, 3782, 3090, 1890, 2014, 3156, 3012, 2484, 2372, 4324, 2835, 4640, 3684, 4252, 4692, 5111, 2877, 3592, 3139, 3390, 3714, 4974, 3914, 4196, 4442, 4131, 4389, 3743, 3110, 3583, 3183, 3901, 3573, 4351, 3396, 2831, 2727, 4114, 3764, 4663, 3382, 1427, 1615, 830, 82, 102]AGL"
08/13/2024,4536-9241100335.igc,EB29R,3:47:52,182247,221039,HOME,948,7805[7333],289,246,-43,"EB29R's ENL monitor reports Engine Run 3 minutes, starts at T=182247 and: 954 msl [16 agl]; Height gain/loss is: 1690
EB29R Motor noise registered by ENL sensor at t=['182248', '182624'] and [16, 1772]AGL"
08/19/2024,4536-9241100433.igc,EB29R,5:55:42,175625,235207,HOME,948,10236[7969],289,234,-55,"EB29R's ENL monitor reports Engine Run 6 minutes, starts at T=175625 and: 938 msl [0 agl]; Height gain/loss is: 1981
EB29R Motor noise registered by ENL sensor at t=['175626', '180237', '180240', '180241'] and [0, 2034, 2011, 2004]AGL"
08/20/2024,4536-9239003416.igc,JS-3-18m_MM, 5:00:02,195516,005518,HOME,941,8517[7867],287,257,-30,"JS-3-18m_MM's MOP monitor reports Engine Run 24 minutes, starts at T=2331 and: 2440 msl [836 agl]; Height gain/loss is: 890
JS-3-18m_MM Motor noise registered by MOP sensor at t=['002331', '004752'] and [836, 2313]AGL"
08/27/2024,4536-9241100558.igc,JS-1-21m,4:31:52,174535,221727,HOME,925,6571[5735],282,225,-57,"JS-1-21m's MOP monitor reports Engine Run 13 minutes, starts at T=215808 and: 1584 msl [866 agl]; Height gain/loss is: 404
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=221259 and: 1607 msl [699 agl]; Height gain/loss is: -6
JS-1-21m Motor noise registered by MOP sensor at t=['215808', '221155', '221207', '221236', '221259', '221443', '221720'] and [866, 1106, 1040, 893, 699, 693, 76]AGL"
08/19/2024,4536-9241100426.igc,JS-1-21m,5:32:28,180055,233323,HOME,948,9196[7510],289,238,-51,"JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=220613 and: 6856 msl [4694 agl]; Height gain/loss is: 14
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=232418 and: 4317 msl [2825 agl]; Height gain/loss is: -2379
JS-1-21m Motor noise registered by ENL sensor at t=['233252', '233257'] and [134, 115]AGL
JS-1-21m Motor noise registered by MOP sensor at t=['220609', '220720', '232345', '233019', '233257', '233322'] and [4774, 4994, 3018, 987, 115, 85]AGL"
08/14/2024,4536-9239003268.igc,JS-3-18m,4:38:30,174540,222410,HOME,944,7066[6551],288,248,-40,"JS-3-18m's MOP monitor reports Engine Run 4 minutes, starts at T=174540 and: 944 msl [36 agl]; Height gain/loss is: 1565
JS-3-18m Motor noise registered by ENL sensor at t=['174541', '174553', '174929', '174950'] and [36, 42, 1339, 1486]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['174541', '175019'] and [36, 1555]AGL"
08/30/2024,4536-9239003711.igc,JS-3-18m,4:31:37,180743,223920,HOME,931,7588[7142],284,258,-26,""
08/22/2024,4536-9240051888.igc,ArcusM,4:55:26,184410,233936,HOME,931,8576[7966],284,246,-38,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=184410 and: 925 msl [-15 agl]; Height gain/loss is: 2027
ArcusM Motor noise registered by ENL sensor at t=['184411', '185052'] and [-19, 2077]AGL"
08/26/2024,4536-9240051932.igc,Twinshark,4:29:15,164612,211527,HOME,941,8339[6844],287,216,-71,"Twinshark's ENL monitor reports Engine Run 5 minutes, starts at T=164612 and: 944 msl [19 agl]; Height gain/loss is: 1959
Twinshark Motor noise registered by ENL sensor at t=['164613', '165151'] and [19, 2014]AGL"
08/28/2024,4536-9239003648.igc,JS3-18m,4:31:04,173331,220435,HOME,944,6230[5663],288,247,-41,"JS3-18m's MOP monitor reports Engine Run 21 minutes, starts at T=205818 and: 944 msl [275 agl]; Height gain/loss is: 2740
JS3-18m Motor noise registered by MOP sensor at t=['205806', '205810', '205818', '211940'] and [341, 328, 275, 3176]AGL"
08/24/2024,4536-9241100522.igc,EB29R,4:34:28,183147,230615,HOME,931,8540[7356],284,238,-46,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=183151 and: 935 msl [23 agl]; Height gain/loss is: 1929
EB29R Motor noise registered by ENL sensor at t=['183151', '183629'] and [23, 1982]AGL"
08/14/2024,4536-9239003263.igc,JS-3-18m,6:15:55,174155,235750,HOME,944,7713[7028],288,247,-41,"JS-3-18m's RPM monitor reports Engine Run 269 minutes, starts at T=174155 and: 948 msl [40 agl]; Height gain/loss is: 5561
JS-3-18m's RPM monitor reports Engine Run 58 minutes, starts at T=225935 and: 5774 msl [4561 agl]; Height gain/loss is: -4721"
08/19/2024,4536-9240051832.igc,ArcusM,6:02:03,174400,234603,HOME,938,9173[7470],286,235,-51,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=174400 and: 938 msl [7 agl]; Height gain/loss is: 2142
ArcusM Motor noise registered by ENL sensor at t=['174401', '174926', '222351', '222352'] and [7, 2208, 6013, 5981]AGL"
08/28/2024,4536-9241100576.igc,EB29R,3:46:57,175605,214302,HOME,948,6213[5731],289,254,-35,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=175605 and: 954 msl [16 agl]; Height gain/loss is: 2034
EB29R's ENL monitor reports Engine Run 10 minutes, starts at T=204944 and: 803 msl [361 agl]; Height gain/loss is: 5040
EB29R Motor noise registered by ENL sensor at t=['175606', '180059', '204944', '205954'] and [16, 2099, 361, 5315]AGL"
08/28/2024,4536-9239003630.igc,JS-3-18m,4:08:30,173238,214108,HOME,944,6351[5823],288,249,-39,"JS-3-18m's MOP monitor reports Engine Run 12 minutes, starts at T=203940 and: 1056 msl [341 agl]; Height gain/loss is: 1417
JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=212617 and: 1919 msl [1122 agl]; Height gain/loss is: 1105
JS-3-18m Motor noise registered by MOP sensor at t=['203940', '205225', '212603', '212609', '212617', '213144'] and [341, 1775, 1103, 1099, 1122, 2191]AGL"
08/14/2024,4536-9240051775.igc,ArcusM,5:37:53,173237,231030,HOME,938,7713[5967],286,226,-60,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=173237 and: 941 msl [10 agl]; Height gain/loss is: 1729
ArcusM Motor noise registered by ENL sensor at t=['173238', '173711'] and [7, 1798]AGL"
08/20/2024,4536-9241100444.igc,JS-1-21m, 5:16:02,191325,002927,HOME,938,8513[7425],286,245,-41,"JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=191325 and: 928 msl [3 agl]; Height gain/loss is: 2116
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=210306 and: 4770 msl [4209 agl]; Height gain/loss is: -601
JS-1-21m's MOP monitor reports Engine Run 7 minutes, starts at T=212036 and: 6371 msl [5748 agl]; Height gain/loss is: -463
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=214845 and: 6223 msl [4908 agl]; Height gain/loss is: 191
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=222223 and: 6935 msl [5321 agl]; Height gain/loss is: -49
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=2616 and: 2135 msl [1164 agl]; Height gain/loss is: -1115
JS-1-21m Motor noise registered by ENL sensor at t=['002920', '002921'] and [98, 82]AGL
JS-1-21m Motor noise registered by MOP sensor at t=['191326', '191904', '201311', '202906', '203415', '204325', '204912', '205647', '210017', '210701', '211228', '211445', '211916', '212748', '213234', '214057', '214828', '215135', '215415', '220502', '221415', '221609', '221820', '222519', '222637', '223326', '224034', '225006', '002604', '002852', '002911'] and [3, 2159, 6047, 3579, 4049, 2906, 4721, 4225, 5213, 3569, 4495, 4307, 6139, 5183, 6831, 4488, 5164, 5000, 5935, 3281, 5879, 5981, 5689, 4659, 4537, 3475, 4869, 2716, 1259, 89, 79]AGL"
08/28/2024,4536-9240051956.igc,ArcusM,3:19:12,173532,205444,HOME,938,6397[5820],286,236,-50,"ArcusM's ENL monitor reports Engine Run 8 minutes, starts at T=194110 and: 2076 msl [1410 agl]; Height gain/loss is: 2175
ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=202910 and: 2503 msl [1870 agl]; Height gain/loss is: 1624
ArcusM Motor noise registered by ENL sensor at t=['183653', '183654', '194110', '194941', '195004', '195005', '202910', '203524', '205437', '205440'] and [3865, 3859, 1410, 3625, 3297, 3291, 1870, 3406, 76, 76]AGL"
08/11/2024,4536-9241100300.igc,EB29R,3:39:06,183729,221635,HOME,925,7208[6667],282,250,-32,"EB29R's ENL monitor reports Engine Run 2 minutes, starts at T=220658 and: 2821 msl [1903 agl]; Height gain/loss is: 404
EB29R Motor noise registered by ENL sensor at t=['220658', '220901', '221552', '221553'] and [1903, 2313, 95, 99]AGL"
08/11/2024,4536-9239003146.igc,Default,4:04:01,182604,223005,HOME,931,7414[6781],284,253,-31,"Default's ENL monitor reports Engine Run 1 minutes, starts at T=185503 and: 5524 msl [4612 agl]; Height gain/loss is: 105
Default Motor noise registered by ENL sensor at t=['182613', '182615', '182651', '182653', '182656', '182705', '182804', '182805', '182806', '182809', '185416', '185420', '185423', '185426', '185503', '185637', '190309', '190312', '190337', '190338', '190545', '190553', '190607', '190608'] and [16, 10, 224, 266, 286, 452, 738, 748, 758, 790, 4695, 4704, 4695, 4691, 4612, 4711, 4885, 4888, 4912, 4882, 4964, 4981, 4911, 4889]AGL"
08/13/2024,4536-9239003227.igc,JS-3-18m,5:12:12,180208,231420,HOME,931,7417[6863],284,247,-37,"JS-3-18m's RPM monitor reports Engine Run 201 minutes, starts at T=180208 and: 925 msl [-18 agl]; Height gain/loss is: 302
JS-3-18m's RPM monitor reports Engine Run 3 minutes, starts at T=213825 and: 3287 msl [3055 agl]; Height gain/loss is: 1240
JS-3-18m's RPM monitor reports Engine Run 34 minutes, starts at T=222757 and: 4547 msl [4242 agl]; Height gain/loss is: 449
JS-3-18m's RPM monitor reports Engine Run 4 minutes, starts at T=230943 and: 1938 msl [1013 agl]; Height gain/loss is: -915"
08/29/2024,4536-9240051983.igc,ArcusM,5:20:47,181246,233333,HOME,931,6916[6221],284,228,-56,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=181246 and: 931 msl [-16 agl]; Height gain/loss is: 2002
ArcusM Motor noise registered by ENL sensor at t=['181247', '181810'] and [-19, 2058]AGL"
08/27/2024,4536-9241100552.igc,EB29R,4:00:27,174443,214510,HOME,925,6994[6161],282,223,-59,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=174443 and: 921 msl [-9 agl]; Height gain/loss is: 1880
EB29R Motor noise registered by ENL sensor at t=['174444', '174945', '191523', '191524', '191745', '191746', '214438', '214439', '214506', '214507'] and [-9, 1916, 2481, 2487, 2392, 2378, 82, 82, 72, 72]AGL"
08/22/2024,4536-9240051878.igc,ArcusM, 5:28:26,184830,001656,HOME,925,9025[8261],282,267,-15,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=184830 and: 912 msl [-35 agl]; Height gain/loss is: 1538
ArcusM Motor noise registered by ENL sensor at t=['184831', '185307'] and [-32, 1571]AGL"
08/22/2024,4536-9239003489.igc,Ventus3T, 5:12:16,185720,000936,HOME,938,13274[10889],286,268,-18,"Ventus3T's MOP monitor reports Engine Run 4 minutes, starts at T=185720 and: 935 msl [4 agl]; Height gain/loss is: 1820
Ventus3T Motor noise registered by ENL sensor at t=['185722', '185903', '185911', '190022', '190027', '190114', '190205', '190207', '190218', '190219'] and [0, 1033, 1132, 1362, 1372, 1676, 2071, 2028, 2224, 2191]AGL
Ventus3T Motor noise registered by MOP sensor at t=['185721', '190131'] and [0, 1850]AGL"
08/12/2024,4536-9240051741.igc,ArcusM,3:00:49,190414,220503,HOME,938,7086[6654],286,267,-19,"ArcusM's ENL monitor reports Engine Run 6 minutes, starts at T=190414 and: 931 msl [-6 agl]; Height gain/loss is: 1841
ArcusM Motor noise registered by ENL sensor at t=['190415', '191028'] and [-6, 1798]AGL"
08/24/2024,4536-9241100518.igc,EB29R,4:22:31,184520,230751,HOME,938,8280[7261],286,233,-53,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=184520 and: 941 msl [10 agl]; Height gain/loss is: 1732
EB29R Motor noise registered by ENL sensor at t=['184521', '184958'] and [10, 1804]AGL"
08/29/2024,4536-9239003671.igc,AS33Es18m,5:53:18,174153,233511,HOME,944,6660[5958],288,248,-40,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=174153 and: 971 msl [63 agl]; Height gain/loss is: 1906
AS33Es18m Motor noise registered by ENL sensor at t=['174154', '174516'] and [63, 1992]AGL"
08/14/2024,4536-9241100342.igc,JS-1-21m,3:09:05,182009,212914,HOME,938,6706[5279],286,249,-37,"JS-1-21m's MOP monitor reports Engine Run 15 minutes, starts at T=182013 and: 938 msl [13 agl]; Height gain/loss is: 4659
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=184944 and: 5127 msl [4114 agl]; Height gain/loss is: -85
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=191926 and: 5180 msl [4301 agl]; Height gain/loss is: -420
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=193221 and: 4940 msl [3966 agl]; Height gain/loss is: -354
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=193757 and: 4986 msl [3822 agl]; Height gain/loss is: -387
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=194339 and: 4776 msl [3595 agl]; Height gain/loss is: 411
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=195220 and: 5403 msl [4331 agl]; Height gain/loss is: -20
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=202450 and: 5951 msl [4278 agl]; Height gain/loss is: -1116
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=203953 and: 4114 msl [2825 agl]; Height gain/loss is: 46
JS-1-21m's MOP monitor reports Engine Run 9 minutes, starts at T=211758 and: 5672 msl [4334 agl]; Height gain/loss is: -4258
JS-1-21m Motor noise registered by MOP sensor at t=['182010', '183554', '183809', '184603', '184941', '185226', '190121', '190445', '190833', '191338', '191742', '192424', '192627', '192936', '193206', '193527', '193736', '194124', '194318', '194959', '195211', '195508', '195705', '200105', '200153', '200220', '200344', '200832', '201138', '201744', '202338', '203108', '203438', '204138', '204420', '205047', '211706', '212749', '212858'] and [-2, 4669, 4931, 4206, 4121, 4058, 4767, 4675, 4879, 4744, 4589, 3865, 3910, 3711, 4095, 3520, 3966, 3510, 3872, 4128, 4482, 4196, 4488, 4951, 4567, 4945, 5096, 4399, 4747, 3897, 4275, 3202, 3501, 2901, 3333, 2880, 4206, 483, 86]AGL"
08/21/2024,4536-9240051866.igc,ArcusM, 4:42:35,194428,002703,HOME,938,13579[11250],286,270,-16,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=194428 and: 941 msl [16 agl]; Height gain/loss is: 1992
ArcusM Motor noise registered by ENL sensor at t=['194429', '195018', '215646', '215647', '002632', '002633', '002648', '002655', '002657', '002659'] and [19, 2025, 6313, 6309, 56, 56, 78, 62, 62, 62]AGL"
08/11/2024,4536-9239003152.igc,JS-3-18m,3:40:01,194131,232132,HOME,938,7729[7001],286,241,-45,"JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=230729 and: 1656 msl [682 agl]; Height gain/loss is: 968
JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=231248 and: 2637 msl [1725 agl]; Height gain/loss is: 624
JS-3-18m Motor noise registered by ENL sensor at t=['194347', '194348', '194416', '194418', '194424', '194425'] and [768, 768, 1112, 1125, 1122, 1129]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['194910', '194914', '195125', '195129', '195135', '195140', '195422', '195426', '230603', '230613', '230729', '231230', '231248', '231443', '231500', '231531', '231734', '231817', '231929', '231936'] and [2530, 2572, 3324, 3320, 3314, 3337, 3648, 3639, 1024, 988, 682, 1703, 1725, 2353, 2415, 2428, 2071, 2345, 1073, 955]AGL"
08/29/2024,4536-9241100579.igc,JS-1-21m, 6:54:59,174453,003952,HOME,938,6666[5663],286,243,-43,"JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=194713 and: 4616 msl [4055 agl]; Height gain/loss is: -174
JS-1-21m Motor noise registered by MOP sensor at t=['194707', '194852'] and [4114, 3865]AGL"
08/19/2024,4536-9240051830.igc,ArcusM,5:23:36,174702,231038,HOME,941,9511[7359],287,239,-48,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=174702 and: 935 msl [10 agl]; Height gain/loss is: 1729
ArcusM Motor noise registered by ENL sensor at t=['174703', '175155', '221803', '221804', '231026', '231027'] and [10, 1795, 4396, 4396, 88, 88]AGL"
08/13/2024,4536-9239003234.igc,18m_N369QT_JS-3,4:42:48,175038,223326,HOME,931,7621[7129],284,246,-38,"18m_N369QT_JS-3's MOP monitor reports Engine Run 1 minutes, starts at T=180100 and: 4242 msl [3334 agl]; Height gain/loss is: -178
18m_N369QT_JS-3 Motor noise registered by ENL sensor at t=['175040', '175050', '175055', '175056', '175256', '175259', '175437', '175438'] and [0, 3, 32, 19, 876, 909, 1775, 1755]AGL
18m_N369QT_JS-3 Motor noise registered by MOP sensor at t=['180100', '180227'] and [3334, 3162]AGL"
